entry_ts,exit_ts,path,side,entry,exit,sl0,tp0,lot,reason,regime,bars,pnl,risk_usd,r,max_fav_pct,stage,balance,rr,mfe_pts,mae_pts,pts,stop_pts,mins,month
2022-03-01 12:15:00+00:00,2022-03-01 21:25:00+00:00,HTF,buy,1921.775,1943.8128406975954,1891.449203487978,1952.1007965120223,0.02,stop_loss,RANGING,110,44.07568139519071,60.65159302404436,0.7267027821959698,93.32978274380892,trail,1044.0756813951907,1.0,28.302999999999884,10.667000000000144,22.037840697595357,30.32579651202218,550.0,2022-03
2022-03-03 07:55:00+00:00,2022-03-04 00:50:00+00:00,HTF,buy,1932.19,1946.0790068579984,1909.070034289992,1955.309965710008,0.02,stop_loss,RANGING,191,27.778013715996625,46.23993142001609,0.6007364817148545,80.93870135758715,trail,1071.8536951111873,1.0,18.712999999999965,8.97199999999998,13.88900685799831,23.119965710008046,1015.0,2022-03
2022-03-07 07:00:00+00:00,2022-03-07 12:00:00+00:00,HTF,buy,1981.748,1984.7206738453242,1960.5968410311718,2013.4747384532425,0.02,stop_loss,WEAK,60,5.945347690648305,42.302317937656426,0.1405442533766196,65.46528578917734,locked,1077.7990428018356,1.5,20.769999999999982,2.566000000000031,2.9726738453241524,21.151158968828213,300.0,2022-03
2022-03-07 15:00:00+00:00,2022-03-08 08:15:00+00:00,HTF,buy,1979.949,2010.7692868426009,1947.7532894753365,2028.2425657869953,0.02,stop_loss,WEAK,195,61.640573685201616,64.39142104932716,0.9572792878414927,84.6468868757834,trail,1139.4396164870373,1.5,40.878999999999905,5.151000000000067,30.820286842600808,32.19571052466358,1035.0,2022-03
2022-03-08 09:10:00+00:00,2022-03-08 15:05:00+00:00,HTF,buy,2010.45,2053.6126040916847,1981.6749306055435,2053.6126040916847,0.02,take_profit,WEAK,71,86.32520818336934,57.55013878891305,1.4999999999999958,122.67100448232824,locked,1225.7648246704066,1.5,52.94800000000009,7.7970000000000255,43.16260409168467,28.775069394456523,355.0,2022-03
2022-03-08 15:35:00+00:00,2022-03-09 14:05:00+00:00,HTF,buy,2060.1879999999996,1980.834235180815,1981.0342351808151,2178.9186472287765,0.02,stop_loss,WEAK,258,-158.70752963836912,158.30752963836903,-1.0025267275720482,8.565606469241594,raw,1067.0572950320375,1.5,10.170000000000528,84.17999999999961,-79.35376481918456,79.15376481918452,1350.0,2022-03
2022-03-09 17:10:00+00:00,2022-03-11 16:40:00+00:00,HTF,sell,1995.548,1988.6805698034545,2023.8177207861822,1924.8736980345443,0.02,stop_loss,STRONG,546,13.734860393090912,56.53944157236447,0.24292529270052576,52.50847757667078,locked,1080.7921554251284,2.5,37.1099999999999,13.513999999999896,6.867430196545456,28.269720786182233,2850.0,2022-03
2022-03-14 06:10:00+00:00,2022-03-14 11:25:00+00:00,HTF,sell,1973.548,1959.3602089428425,1995.7440447142124,1951.3519552857877,0.02,stop_loss,RANGING,63,28.375582114314966,44.3920894284247,0.6392035716198076,85.24041217075676,trail,1109.1677375394434,1.0,18.920000000000073,4.920000000000073,14.187791057157483,22.19604471421235,315.0,2022-03
2022-03-14 12:00:00+00:00,2022-03-15 07:10:00+00:00,HTF,sell,1965.627,1932.7439213709727,1988.6467379032422,1931.0973931451367,0.02,stop_loss,WEAK,218,65.76615725805459,46.03947580648446,1.4284731984023091,118.15657262328125,trail,1174.933894797498,1.5,40.79899999999998,2.255000000000109,32.883078629027295,23.01973790324223,1150.0,2022-03
2022-03-15 07:55:00+00:00,2022-03-15 14:20:00+00:00,HTF,sell,1928.9579999999999,1914.428179063108,1945.1252635436933,1904.7071046844596,0.02,stop_loss,WEAK,77,29.059641873783676,32.33452708738696,0.8987186296322623,80.73928712831012,trail,1203.9935366712816,1.5,19.579999999999927,6.2710000000001855,14.529820936891838,16.16726354369348,385.0,2022-03
2022-03-15 15:05:00+00:00,2022-03-17 10:00:00+00:00,HTF,sell,1915.058,1946.5219779465212,1946.3219779465212,1868.1620330802182,0.02,stop_loss,WEAK,491,-62.92795589304251,62.52795589304242,-1.0063971385964434,42.88215239148216,raw,1141.065580778239,1.5,20.1099999999999,31.625,-31.463977946521254,31.26397794652121,2575.0,2022-03
2022-03-17 16:00:00+00:00,2022-03-18 19:30:00+00:00,HTF,buy,1945.653,1918.1639910953522,1918.3639910953523,1986.5865133569716,0.02,stop_loss,WEAK,318,-54.97801780929558,54.57801780929549,-1.0073289579954654,0.4397374797279815,raw,1086.0875629689435,1.5,0.18000000000006366,27.414999999999964,-27.48900890464779,27.289008904647744,1650.0,2022-03
2022-03-21 06:00:00+00:00,2022-03-21 14:00:00+00:00,HTF,buy,1923.988,1934.7774668191846,1916.7950221205438,1934.7774668191846,0.02,take_profit,WEAK,96,21.578933638369108,14.385955758912589,1.5000000000000155,102.3220163240128,locked,1107.6664966073126,1.5,11.039999999999964,6.130000000000109,10.789466819184554,7.1929778794562935,480.0,2022-03
2022-03-22 12:05:00+00:00,2022-03-22 14:10:00+00:00,HTF,sell,1926.953,1914.199018389203,1938.5897279640096,1909.4979080539856,0.02,stop_loss,WEAK,25,25.507963221593855,23.273455928019303,1.096010979223949,94.21319607402545,trail,1133.1744598289065,1.5,16.444999999999936,3.8500000000001364,12.753981610796927,11.636727964009651,125.0,2022-03
2022-03-22 14:40:00+00:00,2022-03-23 18:05:00+00:00,HTF,sell,1912.558,1938.9471531934573,1938.7471531934573,1873.274270209814,0.02,stop_loss,WEAK,317,-52.778306386914664,52.37830638691457,-1.007636749402421,4.146754925513377,raw,1080.3961534419918,1.5,1.6289999999999054,26.579999999999927,-26.389153193457332,26.189153193457287,1645.0,2022-03
2022-03-24 11:05:00+00:00,2022-03-24 12:25:00+00:00,HTF,buy,1945.565,1947.0434583428346,1928.780416571654,1962.349583428346,0.02,stop_loss,RANGING,16,2.956916685669057,33.569166856691936,0.08808430361981423,73.06109235508369,locked,1083.3530701276609,1.0,12.26299999999992,0.6220000000000709,1.4784583428345286,16.784583428345968,80.0,2022-03
2022-03-24 13:10:00+00:00,2022-03-24 13:50:00+00:00,HTF,buy,1948.015,1949.5315508160156,1930.8494918398446,1965.1805081601556,0.02,stop_loss,RANGING,8,3.033101632031048,34.33101632031094,0.08834872826752299,52.943378752369284,locked,1086.386171759692,1.0,9.087999999999965,0.5769999999999982,1.516550816015524,17.16550816015547,40.0,2022-03
2022-03-24 14:30:00+00:00,2022-03-28 08:25:00+00:00,HTF,buy,1965.153,1929.19709956557,1929.39709956557,2000.90890043443,0.02,stop_loss,RANGING,479,-71.91180086886015,71.51180086886006,-1.0055934824062622,2.6009693189114853,raw,1014.4743708908318,1.0,0.9300000000000637,36.555000000000064,-35.95590043443008,35.75590043443003,5395.0,2022-03
2022-03-28 09:00:00+00:00,2022-03-29 12:50:00+00:00,HTF,sell,1926.108,1897.9132743048322,1960.7993715241596,1891.4166284758403,0.02,stop_loss,RANGING,322,56.38945139033558,69.3827430483193,0.8127302108979033,104.08928333909282,trail,1070.8638222811674,1.0,36.1099999999999,19.414999999999964,28.19472569516779,34.69137152415965,1670.0,2022-03
