entry_ts,exit_ts,path,side,entry,exit,sl0,tp0,lot,reason,regime,bars,pnl,risk_usd,r,max_fav_pct,stage,balance,rr,mfe_pts,mae_pts,pts,stop_pts,mins,month
2022-06-03 06:10:00+00:00,2022-06-03 15:20:00+00:00,HTF,buy,1867.6280000000002,1853.3364327196311,1853.5364327196312,1888.7653509205536,0.02,stop_loss,WEAK,110,-28.583134560738017,28.183134560737926,-1.0141928854343027,2.2708616694869295,raw,936.5945205073158,1.5,0.4799999999997908,14.924000000000206,-14.291567280369009,14.091567280368963,550.0,2022-06
2022-06-03 16:20:00+00:00,2022-06-10 12:35:00+00:00,HTF,sell,1849.638,1830.3770791142438,1867.0682637141456,1823.4926044287813,0.02,stop_loss,WEAK,1335,38.5218417715123,34.860527428291334,1.1050275085697527,94.43345361804005,trail,975.1163622788281,1.5,24.689999999999827,9.935000000000173,19.26092088575615,17.430263714145667,9855.0,2022-06
2022-06-10 17:05:00+00:00,2022-06-13 13:10:00+00:00,HTF,buy,1872.498,1840.5922438061418,1840.7922438061419,1904.2037561938582,0.02,stop_loss,RANGING,229,-63.81151238771645,63.411512387716364,-1.0063080028363678,19.75981888491745,raw,911.3048498911116,1.0,6.264999999999873,31.910000000000082,-31.905756193858224,31.70575619385818,4085.0,2022-06
2022-06-13 14:55:00+00:00,2022-06-14 00:55:00+00:00,HTF,sell,1827.103,1824.2881559432312,1857.2514405676889,1796.9545594323113,0.02,stop_loss,RANGING,108,5.629688113537668,60.29688113537759,0.09336615771051214,59.538734548140205,locked,916.9345380046493,1.0,17.950000000000045,6.339999999999918,2.814844056768834,30.148440567688795,600.0,2022-06
2022-06-14 11:55:00+00:00,2022-06-15 18:40:00+00:00,HTF,sell,1816.858,1839.3922859633083,1839.1922859633082,1783.3565710550374,0.02,stop_loss,WEAK,357,-45.06857192661664,44.66857192661655,-1.0089548419111591,35.50594817773761,raw,871.8659660780327,1.5,11.894999999999982,23.059999999999945,-22.53428596330832,22.334285963308275,1845.0,2022-06
2022-06-16 16:45:00+00:00,2022-06-23 18:20:00+00:00,HTF,buy,1851.208,1822.7337073521644,1822.9337073521644,1893.6194389717534,0.02,stop_loss,WEAK,1369,-56.948585295671364,56.54858529567127,-1.0070735633421888,14.642276118326858,raw,814.9173807823613,1.5,6.209999999999809,28.6400000000001,-28.474292647835682,28.274292647835637,10175.0,2022-06
2022-06-24 06:10:00+00:00,2022-06-27 07:20:00+00:00,HTF,sell,1823.228,1840.5136197445522,1840.3136197445522,1806.142380255448,0.02,stop_loss,RANGING,290,-34.5712394891043,34.17123948910421,-1.0117057503906943,37.048699986540015,raw,780.346141293257,1.0,6.330000000000155,17.720000000000027,-17.28561974455215,17.085619744552105,4390.0,2022-06
2022-06-27 17:05:00+00:00,2022-06-29 10:35:00+00:00,HTF,sell,1822.9379999999999,1821.1558031328293,1842.759968671707,1803.1160313282928,0.02,stop_loss,RANGING,474,3.5643937343411385,39.64393734341411,0.08991018484023705,55.29218707546237,locked,783.9105350275981,1.0,10.959999999999809,6.47400000000016,1.782196867170569,19.821968671707054,2490.0,2022-06
2022-06-30 07:30:00+00:00,2022-06-30 11:50:00+00:00,HTF,sell,1816.463,1805.9283524152754,1830.209762076377,1802.7162379236229,0.02,stop_loss,RANGING,52,21.069295169449106,27.493524152754162,0.7663366490373512,100.64188150731572,trail,804.9798301970472,1.0,13.835000000000036,0.5,10.534647584724553,13.746762076377081,260.0,2022-06
2022-06-30 13:45:00+00:00,2022-07-01 01:00:00+00:00,HTF,sell,1816.918,1806.8630702101218,1833.763351050608,1800.0726489493918,0.02,stop_loss,RANGING,123,20.109859579756176,33.690702101216175,0.5968964232131644,80.87691351203983,trail,825.0896897768034,1.0,13.623999999999796,1.8950000000002092,10.054929789878088,16.845351050608087,675.0,2022-06
2022-07-01 06:40:00+00:00,2022-07-01 13:05:00+00:00,HTF,sell,1796.358,1794.6927953998759,1815.0100460012418,1777.705953998758,0.02,stop_loss,RANGING,77,3.330409200248141,37.304092002483685,0.08927731574397801,64.12701319310308,locked,828.4200989770516,1.0,11.961000000000013,2.0779999999999745,1.6652046001240706,18.652046001241843,385.0,2022-07
2022-07-01 17:00:00+00:00,2022-07-05 14:10:00+00:00,HTF,sell,1799.284,1771.3210981707882,1823.849490853941,1774.7185091460592,0.02,stop_loss,RANGING,488,55.92580365842378,49.1309817078818,1.1383001461469255,134.64416484352003,trail,884.3459026354753,1.0,33.07600000000002,14.913999999999987,27.962901829211887,24.5654908539409,5590.0,2022-07
2022-07-05 14:50:00+00:00,2022-07-06 12:50:00+00:00,HTF,sell,1768.538,1767.1051381922327,1784.866618077672,1752.209381922328,0.02,stop_loss,RANGING,252,2.8657236155345345,32.65723615534398,0.08775156605117644,55.730374467165674,locked,887.2116262510099,1.0,9.099999999999909,4.246000000000095,1.4328618077672672,16.32861807767199,1320.0,2022-07
2022-07-06 13:40:00+00:00,2022-07-06 17:25:00+00:00,HTF,sell,1763.9969999999998,1738.5246318500367,1782.9991061667884,1735.493840749817,0.02,stop_loss,WEAK,45,50.94473629992626,38.004212333577016,1.3405023593902035,111.80865854298439,trail,938.1563625509361,1.5,31.868999999999915,0.0,25.47236814996313,19.002106166788508,225.0,2022-07
2022-07-07 06:40:00+00:00,2022-07-13 14:50:00+00:00,HTF,sell,1744.4289999999999,1739.1576406443642,1766.3144374225428,1689.7154064436425,0.02,stop_loss,STRONG,1202,10.542718711271391,43.77087484508593,0.2408615031932587,68.50399976267815,locked,948.6990812622075,2.5,37.48099999999977,7.958000000000084,5.2713593556356955,21.885437422542964,9130.0,2022-07
2022-07-14 08:00:00+00:00,2022-07-14 15:50:00+00:00,HTF,sell,1717.084,1713.8258126119083,1740.138582587279,1682.5021261190818,0.02,stop_loss,WEAK,94,6.516374776183512,46.1091651745578,0.14132493510811012,56.81010828866717,locked,955.215456038391,1.5,19.645999999999958,1.683999999999969,3.2581873880917556,23.0545825872789,470.0,2022-07
2022-07-15 06:05:00+00:00,2022-07-22 11:35:00+00:00,HTF,sell,1706.2079999999999,1727.3224285478477,1727.1224285478477,1653.9219286303803,0.02,stop_loss,STRONG,1446,-42.22885709569573,41.82885709569564,-1.009562776221329,48.693656518996306,raw,912.9865989426953,2.5,25.45999999999981,22.2650000000001,-21.114428547847865,20.91442854784782,10410.0,2022-07
2022-07-22 15:25:00+00:00,2022-07-28 13:50:00+00:00,HTF,buy,1732.368,1748.9657426813226,1709.2217134066127,1755.5142865933872,0.02,stop_loss,RANGING,1085,33.195485362645286,46.29257318677446,0.7170801508205868,96.758501237941,trail,946.1820843053406,1.0,22.395999999999958,21.052999999999884,16.597742681322643,23.14628659338723,8545.0,2022-07
2022-07-28 15:30:00+00:00,2022-07-29 09:50:00+00:00,HTF,buy,1755.18,1757.3662041336036,1731.3179586639646,1779.0420413360355,0.02,stop_loss,RANGING,208,4.372408267206993,47.724082672070836,0.0916184874050145,52.82029237358679,locked,950.5544925725476,1.0,12.604000000000042,4.942000000000007,2.1862041336034963,23.862041336035418,1100.0,2022-07
2022-07-29 10:45:00+00:00,2022-08-02 13:00:00+00:00,HTF,buy,1762.7540000000001,1782.2574182592787,1744.5187275309288,1790.1069087036071,0.02,stop_loss,WEAK,579,39.006836518557066,36.470544938142666,1.0695435613785365,92.03408775564812,trail,989.5613290911047,1.5,25.173999999999978,10.826000000000022,19.503418259278533,18.235272469071333,5895.0,2022-07
2022-08-03 06:30:00+00:00,2022-08-05 12:45:00+00:00,HTF,buy,1767.574,1772.8093424883343,1745.8326300466626,1821.9274248833435,0.02,stop_loss,STRONG,627,10.470684976668508,43.48273990667485,0.2408009476666211,50.27098119142305,locked,1000.0320140677732,2.5,27.32399999999984,13.375999999999976,5.235342488334254,21.741369953337426,3255.0,2022-08
2022-08-05 15:00:00+00:00,2022-08-10 12:50:00+00:00,HTF,buy,1776.027,1799.9661744732928,1753.3475815776426,1810.0461276335363,0.02,stop_loss,WEAK,802,47.87834894658545,45.358836844714915,1.055546223782061,93.303391967963,trail,1047.9103630143586,1.5,31.740999999999985,5.461999999999989,23.939174473292724,22.679418422357458,7070.0,2022-08
2022-08-10 13:20:00+00:00,2022-08-11 05:25:00+00:00,HTF,buy,1797.318,1783.408538941332,1783.608538941332,1811.027461058668,0.02,stop_loss,RANGING,181,-27.818922117336115,27.418922117336024,-1.014588465523493,36.835875446810626,raw,1020.0914408970225,1.0,5.0499999999999545,13.940000000000055,-13.909461058668057,13.709461058668012,965.0,2022-08
2022-08-11 09:45:00+00:00,2022-08-17 12:30:00+00:00,HTF,sell,1788.9279999999999,1770.5506455230422,1804.5701517434745,1765.464772384788,0.02,stop_loss,WEAK,1137,36.75470895391527,31.284303486949284,1.1748610279672056,99.8157644126331,trail,1056.8461498509378,1.5,23.419999999999845,13.620000000000118,18.377354476957635,15.642151743474642,8805.0,2022-08
2022-08-17 14:20:00+00:00,2022-08-19 15:40:00+00:00,HTF,sell,1768.6779999999999,1750.5227012689768,1784.4836708965893,1744.969493655116,0.02,stop_loss,WEAK,568,36.31059746204619,31.61134179317878,1.1486572667371377,97.42073019705035,trail,1093.156747312984,1.5,23.09699999999998,3.616000000000213,18.155298731023095,15.80567089658939,2960.0,2022-08
2022-08-22 07:05:00+00:00,2022-08-22 14:15:00+00:00,HTF,sell,1740.7179999999998,1739.0359786044537,1753.2648093036414,1721.8977860445375,0.02,stop_loss,WEAK,86,3.364042791092288,25.093618607283137,0.13405969237596976,69.34033816449968,locked,1096.5207901040762,1.5,13.049999999999955,0.20000000000004547,1.682021395546144,12.546809303641567,430.0,2022-08
2022-08-22 15:10:00+00:00,2022-08-23 14:05:00+00:00,HTF,sell,1735.834,1753.2399584961913,1753.0399584961913,1710.0250622557132,0.02,stop_loss,WEAK,263,-34.81191699238252,34.41191699238243,-1.0116238801833863,19.93882914123073,raw,1061.7088731116937,1.5,5.145999999999958,17.419999999999845,-17.40595849619126,17.205958496191215,1375.0,2022-08
2022-08-24 06:35:00+00:00,2022-08-25 06:15:00+00:00,HTF,sell,1745.479,1759.3343356381106,1759.1343356381105,1724.9959965428343,0.02,stop_loss,WEAK,272,-27.710671276221095,27.310671276221,-1.0146462895750339,15.251669544131854,raw,1033.9982018354726,1.5,3.1240000000000236,13.784999999999854,-13.855335638110546,13.6553356381105,1420.0,2022-08
2022-08-25 08:00:00+00:00,2022-08-26 10:05:00+00:00,HTF,buy,1762.0040000000001,1747.7075604813801,1747.9075604813802,1783.1486592779302,0.02,stop_loss,WEAK,301,-28.59287903723998,28.192879037239894,-1.0141879798608624,15.90945475064248,raw,1005.4053227982326,1.5,3.3639999999998054,14.426000000000158,-14.29643951861999,14.096439518619945,1565.0,2022-08
2022-08-26 15:10:00+00:00,2022-08-29 12:45:00+00:00,HTF,sell,1736.308,1734.078355006422,1752.50563329052,1712.0115500642198,0.02,stop_loss,WEAK,247,4.459289987155898,32.39526658104023,0.13765251710463647,66.26482487176136,locked,1009.8646127853885,1.5,16.09999999999991,3.155999999999949,2.229644993577949,16.197633290520116,4175.0,2022-08
2022-08-30 07:00:00+00:00,2022-08-31 11:25:00+00:00,HTF,sell,1732.088,1714.7478919897749,1746.9076399659157,1709.8585400511265,0.02,stop_loss,WEAK,329,34.68021602045019,29.639279931831425,1.170076199563978,101.35198989007266,trail,1044.5448288058387,1.5,22.529999999999973,5.75,17.340108010225094,14.819639965915712,1705.0,2022-08
2022-08-31 12:25:00+00:00,2022-09-01 14:25:00+00:00,HTF,sell,1711.984,1695.523557896652,1726.9158596555058,1689.5862105167412,0.02,stop_loss,WEAK,300,32.92088420669597,29.863719311011668,1.102370534086725,94.4736087273966,trail,1077.4657130125347,1.5,21.159999999999854,11.403999999999996,16.460442103347987,14.931859655505832,1560.0,2022-08
2022-09-02 08:55:00+00:00,2022-09-06 12:55:00+00:00,HTF,buy,1704.634,1708.1998766888676,1689.5704932445299,1742.2927668886755,0.02,stop_loss,STRONG,570,7.1317533777350945,30.127013510940287,0.23672287912458626,58.23876300791804,locked,1084.5974663902698,2.5,21.932000000000016,0.5360000000000582,3.5658766888675473,15.063506755470144,6000.0,2022-09
2022-09-06 16:55:00+00:00,2022-09-08 07:00:00+00:00,HTF,sell,1701.248,1720.2865033404528,1720.0865033404527,1672.9902449893211,0.02,stop_loss,WEAK,433,-38.07700668090547,37.67700668090538,-1.0106165546373622,35.49468100423945,raw,1046.5204597093643,1.5,10.029999999999973,21.480000000000018,-19.038503340452735,18.83850334045269,2285.0,2022-09
2022-09-08 10:20:00+00:00,2022-09-08 14:25:00+00:00,HTF,buy,1721.541,1705.447835616517,1705.647835616517,1737.4341643834828,0.02,stop_loss,RANGING,49,-32.186328766965744,31.786328766965653,-1.0125840263885961,41.23785447542099,raw,1014.3341309423986,1.0,6.554000000000087,17.592999999999847,-16.093164383482872,15.893164383482826,245.0,2022-09
2022-09-08 15:20:00+00:00,2022-09-09 07:35:00+00:00,HTF,buy,1708.695,1725.0816992194486,1688.3834960972429,1729.006503902757,0.02,stop_loss,RANGING,183,32.7733984388974,40.623007805514135,0.8067693705941874,101.66160073059503,trail,1047.107529381296,1.0,20.649000000000115,3.9839999999999236,16.3866992194487,20.311503902757067,975.0,2022-09
2022-09-09 10:35:00+00:00,2022-09-09 13:45:00+00:00,HTF,buy,1728.614,1711.9734107075171,1712.1734107075172,1745.054589292483,0.02,stop_loss,RANGING,38,-33.2811785849658,32.88117858496571,-1.0121650140662228,3.2480587556800016,raw,1013.8263507963302,1.0,0.5339999999998781,16.75999999999999,-16.6405892924829,16.440589292482855,190.0,2022-09
2022-09-09 15:30:00+00:00,2022-09-12 12:25:00+00:00,HTF,buy,1717.545,1729.018,1698.7386663758477,1736.3513336241524,0.02,stop_gap,RANGING,239,22.945999999999913,37.61266724830466,0.6100604311977947,86.4230121873769,trail,1036.77235079633,1.0,16.25299999999993,5.73700000000008,11.472999999999956,18.80633362415233,4135.0,2022-09
2022-09-12 14:50:00+00:00,2022-09-13 12:30:00+00:00,HTF,buy,1730.074,1712.1430481972557,1712.3430481972557,1747.8049518027444,0.02,stop_loss,RANGING,248,-35.861903605488806,35.461903605488715,-1.0112797103181506,27.97932144416613,raw,1000.9104471908413,1.0,4.961000000000013,18.230000000000018,-17.930951802744403,17.730951802744357,1300.0,2022-09
2022-09-14 06:00:00+00:00,2022-09-15 07:55:00+00:00,HTF,sell,1701.084,1689.8773943288272,1719.7809716441357,1682.3870283558645,0.02,stop_loss,RANGING,299,22.413211342345676,37.3939432882712,0.5993807919523613,83.09367043872585,trail,1023.323658533187,1.0,15.536000000000058,5.929999999999836,11.206605671172838,18.6969716441356,1555.0,2022-09
2022-09-15 11:10:00+00:00,2022-09-15 15:00:00+00:00,HTF,sell,1684.9579999999999,1668.618,1700.110070156568,1662.2298947651475,0.02,stop_gap,WEAK,46,32.679999999999836,30.304140313136486,1.0784004978301083,94.68453167402603,trail,1056.0036585331868,1.5,21.519999999999754,7.290000000000191,16.339999999999918,15.152070156568243,230.0,2022-09
2022-09-15 16:10:00+00:00,2022-09-21 18:45:00+00:00,HTF,sell,1661.691,1687.9124565072923,1687.7124565072922,1622.6588152390618,0.02,stop_loss,WEAK,1135,-52.442913014584526,52.04291301458442,-1.0076859648476635,20.603509768298302,raw,1003.5607455186023,1.5,8.042000000000144,26.257000000000062,-26.22145650729226,26.021456507292214,8795.0,2022-09
2022-09-22 06:20:00+00:00,2022-09-22 12:40:00+00:00,HTF,sell,1659.105,1683.7382566986844,1683.5382566986843,1622.4551149519734,0.02,stop_loss,WEAK,76,-49.266513397368726,48.866513397368635,-1.008185564555167,9.738093299127911,raw,954.2942321212336,1.5,3.56899999999996,25.075000000000045,-24.633256698684363,24.433256698684318,380.0,2022-09
2022-09-22 16:55:00+00:00,2022-09-23 10:55:00+00:00,HTF,buy,1674.2250000000001,1644.1488369576064,1644.3488369576064,1719.0392445635907,0.02,stop_loss,WEAK,204,-60.152326084787546,59.752326084787455,-1.0066943000584194,3.59930199807566,raw,894.141906036446,1.5,1.612999999999829,33.2170000000001,-30.076163042393773,29.876163042393728,1080.0,2022-09
2022-09-23 14:20:00+00:00,2022-09-26 01:00:00+00:00,HTF,sell,1643.1979999999999,1640.787822936465,1669.299770635348,1617.0962293646517,0.02,stop_loss,RANGING,116,4.82035412706955,52.203541270696405,0.09233768456576673,63.903710721490384,locked,898.9622601635156,1.0,16.679999999999836,5.777000000000044,2.410177063534775,26.101770635348203,3520.0,2022-09
2022-09-26 09:40:00+00:00,2022-09-28 13:15:00+00:00,HTF,sell,1642.598,1638.4509205391257,1671.5785297391626,1599.127205391256,0.02,stop_loss,WEAK,595,8.294158921748476,57.961059478325296,0.1430988149008922,64.1534166812547,locked,907.256419085264,1.5,27.88799999999992,5.626999999999953,4.147079460874238,28.980529739162648,3095.0,2022-09
2022-09-29 07:55:00+00:00,2022-09-30 05:45:00+00:00,HTF,sell,1644.615,1667.252778352995,1667.052778352995,1610.9583324705077,0.02,stop_loss,WEAK,250,-45.27555670598986,44.875556705989766,-1.0089135384463477,3.654550763001733,raw,861.9808623792742,1.5,1.2300000000000182,22.5329999999999,-22.63777835299493,22.437778352994883,1310.0,2022-09
2022-09-30 06:35:00+00:00,2022-10-03 14:50:00+00:00,HTF,buy,1665.228,1685.2667099878674,1646.2903666262253,1693.6344500606624,0.02,stop_loss,WEAK,375,40.077419975734756,37.87526674754963,1.0581422500034958,91.24688211532013,trail,902.0582823550089,1.5,25.919999999999845,5.633000000000038,20.038709987867378,18.937633373774815,4815.0,2022-09
2022-10-03 16:10:00+00:00,2022-10-04 17:10:00+00:00,HTF,buy,1690.9750000000001,1720.641449433337,1665.0198314444572,1729.9077528333146,0.02,stop_loss,WEAK,288,59.33289886667353,51.91033711108594,1.142988124690919,98.78571948061655,trail,961.3911812216825,1.5,38.45999999999981,3.8220000000001164,29.666449433336766,25.95516855554297,1500.0,2022-10
2022-10-04 17:55:00+00:00,2022-10-07 12:45:00+00:00,HTF,buy,1723.574,1696.646847259317,1696.846847259317,1763.6647291110248,0.02,stop_loss,WEAK,766,-53.85430548136628,53.45430548136619,-1.007483026790789,10.201859858106666,raw,907.5368757403162,1.5,4.089999999999918,29.041000000000167,-26.92715274068314,26.727152740683096,4010.0,2022-10
2022-10-10 07:00:00+00:00,2022-10-11 06:25:00+00:00,HTF,sell,1686.6879999999999,1668.3790536951717,1706.6248456505718,1656.782731524142,0.02,stop_loss,WEAK,269,36.61789260965634,39.873691301143936,0.9183471962277495,84.86798913204491,trail,944.1547683499725,1.5,25.37999999999988,1.900000000000091,18.30894630482817,19.936845650571968,1405.0,2022-10
2022-10-11 13:00:00+00:00,2022-10-13 12:50:00+00:00,HTF,sell,1669.898,1650.6528600209856,1689.1142000699513,1641.0736998950729,0.02,stop_loss,WEAK,550,38.49027995802862,38.43240013990271,1.0015060162236866,87.46092674663272,trail,982.6450483080012,1.5,25.20999999999981,13.942000000000007,19.24513997901431,19.216200069951356,2870.0,2022-10
2022-10-13 16:55:00+00:00,2022-10-17 12:20:00+00:00,HTF,sell,1665.5149999999999,1660.9310817808764,1697.4077881274898,1617.675817808765,0.02,stop_loss,WEAK,497,9.167836438246923,63.785576254979794,0.14372898978914816,53.13635985327804,locked,991.8128847462481,1.5,25.419999999999845,6.93300000000022,4.583918219123461,31.892788127489894,5485.0,2022-10
2022-10-18 06:00:00+00:00,2022-10-19 12:40:00+00:00,HTF,sell,1655.557,1636.2559888625901,1674.0202962086332,1627.86205568705,0.02,stop_loss,WEAK,355,38.602022274819774,36.92659241726642,1.0453719053905972,91.31630565573865,trail,1030.4149070210678,1.5,25.289999999999964,1.9010000000000673,19.301011137409887,18.46329620863321,1840.0,2022-10
2022-10-19 13:50:00+00:00,2022-10-21 12:55:00+00:00,HTF,sell,1634.108,1631.4607757411052,1653.0894950592983,1605.6357574110525,0.02,stop_loss,WEAK,541,5.294448517789533,37.962990118596736,0.13946342217116267,59.85127426040911,locked,1035.7093555388574,1.5,17.04099999999994,11.330000000000155,2.6472242588947665,18.981495059298368,2825.0,2022-10
